time,x,y,z,vx,vy,vz,psi,theta,phi,omega_x,omega_y,omega_z,q1,q2,q3,q4,q5,q6,q7,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,qdot7,qddot1,qddot2,qddot3,qddot4,qddot5,qddot6,qddot7,tau1,tau2,tau3,tau4,tau5,tau6,tau7,r1,r2,r3,r4,r5,r6,r7,r8,r9
0.500000,1.103907,-1.269283,0.471659,-0.000757,0.001276,-0.001655,-0.785909,-0.348660,3.141150,0.000075,0.003658,-0.003973,-0.729678,2.363768,-0.048412,-1.564449,0.056559,2.702411,-0.019160,0.097177,0.013869,-0.086300,0.013615,0.095224,-0.007016,-0.029699,-0.050868,0.001252,0.033996,0.013901,-0.070015,-0.003296,0.039043,-0.104387,82.512844,2.013200,-34.985074,-1.169495,17.696759,0.000050,0.664221,-0.707575,0.241138,-0.664901,-0.706638,-0.242011,0.341638,0.000416,-0.939831
0.510000,1.103899,-1.269270,0.471642,-0.000788,0.001327,-0.001721,-0.785940,-0.348633,3.141122,0.000078,0.003806,-0.004133,-0.728711,2.363907,-0.049272,-1.564312,0.057504,2.702341,-0.019453,0.096673,0.013885,-0.085966,0.013760,0.094525,-0.007048,-0.029306,-0.050408,0.001628,0.033450,0.014512,-0.069848,-0.003189,0.039284,-0.103636,82.506422,1.981928,-34.982929,-1.170855,17.696736,0.000050,0.664207,-0.707604,0.241093,-0.664928,-0.706609,-0.242020,0.341613,0.000442,-0.939841
0.520000,1.103891,-1.269257,0.471624,-0.000819,0.001380,-0.001789,-0.785973,-0.348605,3.141094,0.000081,0.003956,-0.004296,-0.727749,2.364046,-0.050128,-1.564172,0.058442,2.702270,-0.019742,0.096174,0.013905,-0.085637,0.013911,0.093828,-0.007078,-0.028911,-0.049948,0.002002,0.032905,0.015122,-0.069683,-0.003084,0.039526,-0.102886,82.499938,1.950822,-34.980768,-1.172175,17.696719,0.000050,0.664192,-0.707633,0.241046,-0.664956,-0.706580,-0.242030,0.341587,0.000469,-0.939850
0.530000,1.103883,-1.269243,0.471606,-0.000851,0.001433,-0.001858,-0.786006,-0.348576,3.141064,0.000084,0.004109,-0.004462,-0.726792,2.364185,-0.050981,-1.564032,0.059374,2.702199,-0.020027,0.095679,0.013929,-0.085313,0.014069,0.093133,-0.007108,-0.028513,-0.049488,0.002375,0.032362,0.015730,-0.069520,-0.002981,0.039767,-0.102137,82.493391,1.919878,-34.978590,-1.173452,17.696708,0.000050,0.664177,-0.707664,0.240998,-0.664986,-0.706549,-0.242040,0.341559,0.000497,-0.939860
0.540000,1.103874,-1.269228,0.471587,-0.000883,0.001487,-0.001929,-0.786041,-0.348545,3.141033,0.000087,0.004265,-0.004631,-0.725841,2.364325,-0.051831,-1.563889,0.060298,2.702127,-0.020308,0.095189,0.013957,-0.084995,0.014232,0.092439,-0.007137,-0.028113,-0.049029,0.002745,0.031820,0.016336,-0.069359,-0.002880,0.040008,-0.101390,82.486780,1.889095,-34.976394,-1.174687,17.696704,0.000051,0.664161,-0.707696,0.240948,-0.665016,-0.706516,-0.242050,0.341531,0.000526,-0.939870
0.550000,1.103865,-1.269213,0.471567,-0.000916,0.001543,-0.002001,-0.786078,-0.348514,3.141001,0.000091,0.004423,-0.004804,-0.724894,2.364465,-0.052678,-1.563745,0.061216,2.702056,-0.020585,0.094703,0.013988,-0.084682,0.014401,0.091747,-0.007165,-0.027711,-0.048570,0.003114,0.031279,0.016941,-0.069199,-0.002780,0.040249,-0.100644,82.480103,1.858472,-34.974183,-1.175880,17.696707,0.000051,0.664145,-0.707730,0.240895,-0.665048,-0.706483,-0.242060,0.341502,0.000556,-0.939881
0.560000,1.103856,-1.269197,0.471547,-0.000949,0.001599,-0.002074,-0.786115,-0.348482,3.140968,0.000094,0.004585,-0.004979,-0.723951,2.364605,-0.053522,-1.563600,0.062126,2.701984,-0.020858,0.094222,0.014023,-0.084375,0.014577,0.091057,-0.007192,-0.027306,-0.048111,0.003481,0.030739,0.017543,-0.069041,-0.002683,0.040490,-0.099899,82.473359,1.828006,-34.971954,-1.177030,17.696716,0.000051,0.664127,-0.707764,0.240841,-0.665081,-0.706448,-0.242071,0.341471,0.000587,-0.939892
0.570000,1.103846,-1.269181,0.471526,-0.000983,0.001656,-0.002148,-0.786154,-0.348448,3.140933,0.000098,0.004749,-0.005157,-0.723014,2.364746,-0.054362,-1.563452,0.063030,2.701912,-0.021127,0.093745,0.014061,-0.084073,0.014758,0.090368,-0.007217,-0.026898,-0.047652,0.003846,0.030201,0.018144,-0.068885,-0.002587,0.040731,-0.099156,82.466547,1.797697,-34.969708,-1.178136,17.696733,0.000051,0.664110,-0.707800,0.240785,-0.665115,-0.706413,-0.242082,0.341439,0.000620,-0.939904
0.580000,1.103836,-1.269164,0.471504,-0.001018,0.001715,-0.002224,-0.786194,-0.348413,3.140898,0.000101,0.004917,-0.005339,-0.722081,2.364887,-0.055200,-1.563303,0.063927,2.701839,-0.021392,0.093273,0.014103,-0.083776,0.014946,0.089681,-0.007242,-0.026489,-0.047194,0.004209,0.029663,0.018743,-0.068731,-0.002494,0.040972,-0.098414,82.459666,1.767543,-34.967445,-1.179198,17.696756,0.000051,0.664091,-0.707837,0.240727,-0.665150,-0.706375,-0.242094,0.341407,0.000653,-0.939915
0.590000,1.103826,-1.269147,0.471481,-0.001053,0.001774,-0.002301,-0.786236,-0.348377,3.140861,0.000105,0.005087,-0.005524,-0.721153,2.365028,-0.056035,-1.563151,0.064817,2.701767,-0.021653,0.092806,0.014149,-0.083485,0.015139,0.088995,-0.007266,-0.026077,-0.046737,0.004571,0.029127,0.019340,-0.068578,-0.002402,0.041213,-0.097674,82.452714,1.737541,-34.965165,-1.180216,17.696787,0.000051,0.664072,-0.707875,0.240667,-0.665186,-0.706337,-0.242106,0.341373,0.000688,-0.939928
0.600000,1.103815,-1.269129,0.471458,-0.001089,0.001835,-0.002379,-0.786279,-0.348340,3.140823,0.000109,0.005260,-0.005711,-0.720230,2.365170,-0.056867,-1.562998,0.065700,2.701694,-0.021910,0.092343,0.014198,-0.083199,0.015338,0.088311,-0.007290,-0.025662,-0.046279,0.004931,0.028592,0.019935,-0.068427,-0.002312,0.041454,-0.096935,82.445690,1.707692,-34.962868,-1.181188,17.696826,0.000051,0.664053,-0.707915,0.240604,-0.665224,-0.706297,-0.242119,0.341338,0.000724,-0.939940
0.610000,1.103804,-1.269110,0.471434,-0.001125,0.001896,-0.002458,-0.786324,-0.348301,3.140783,0.000113,0.005436,-0.005902,-0.719311,2.365313,-0.057696,-1.562842,0.066576,2.701620,-0.022162,0.091885,0.014251,-0.082918,0.015544,0.087628,-0.007312,-0.025245,-0.045822,0.005289,0.028059,0.020529,-0.068278,-0.002225,0.041694,-0.096197,82.438593,1.677992,-34.960554,-1.182114,17.696872,0.000051,0.664032,-0.707956,0.240540,-0.665263,-0.706256,-0.242132,0.341302,0.000761,-0.939954
0.620000,1.103793,-1.269091,0.471409,-0.001162,0.001958,-0.002539,-0.786370,-0.348261,3.140742,0.000117,0.005615,-0.006096,-0.718396,2.365456,-0.058523,-1.562685,0.067445,2.701547,-0.022410,0.091431,0.014307,-0.082643,0.015755,0.086947,-0.007333,-0.024826,-0.045366,0.005646,0.027526,0.021120,-0.068130,-0.002139,0.041935,-0.095461,82.431422,1.648440,-34.958223,-1.182995,17.696925,0.000051,0.664011,-0.707998,0.240474,-0.665303,-0.706214,-0.242145,0.341264,0.000799,-0.939967
0.630000,1.103781,-1.269071,0.471383,-0.001200,0.002021,-0.002621,-0.786418,-0.348220,3.140700,0.000121,0.005796,-0.006293,-0.717487,2.365599,-0.059346,-1.562525,0.068308,2.701474,-0.022654,0.090982,0.014367,-0.082373,0.015972,0.086267,-0.007354,-0.024404,-0.044910,0.006001,0.026995,0.021710,-0.067984,-0.002055,0.042176,-0.094727,82.424175,1.619035,-34.955874,-1.183829,17.696986,0.000052,0.663989,-0.708042,0.240405,-0.665345,-0.706170,-0.242159,0.341225,0.000839,-0.939981
0.640000,1.103769,-1.269050,0.471356,-0.001238,0.002086,-0.002705,-0.786467,-0.348178,3.140657,0.000125,0.005980,-0.006493,-0.716581,2.365744,-0.060167,-1.562363,0.069164,2.701400,-0.022894,0.090538,0.014431,-0.082109,0.016195,0.085589,-0.007373,-0.023980,-0.044454,0.006354,0.026465,0.022298,-0.067840,-0.001973,0.042416,-0.093994,82.416851,1.589776,-34.953508,-1.184615,17.697055,0.000052,0.663967,-0.708087,0.240334,-0.665387,-0.706125,-0.242173,0.341185,0.000880,-0.939996
0.650000,1.103756,-1.269029,0.471329,-0.001277,0.002151,-0.002789,-0.786517,-0.348134,3.140612,0.000129,0.006168,-0.006696,-0.715680,2.365889,-0.060986,-1.562199,0.070013,2.701326,-0.023130,0.090098,0.014498,-0.081849,0.016424,0.084912,-0.007392,-0.023553,-0.043999,0.006706,0.025937,0.022884,-0.067697,-0.001893,0.042657,-0.093263,82.409449,1.560660,-34.951124,-1.185354,17.697132,0.000052,0.663944,-0.708134,0.240261,-0.665432,-0.706078,-0.242188,0.341144,0.000922,-0.940010
0.660000,1.103743,-1.269007,0.471301,-0.001316,0.002217,-0.002875,-0.786570,-0.348089,3.140566,0.000133,0.006358,-0.006902,-0.714784,2.366034,-0.061802,-1.562032,0.070855,2.701252,-0.023361,0.089662,0.014569,-0.081595,0.016659,0.084236,-0.007411,-0.023124,-0.043544,0.007056,0.025409,0.023468,-0.067557,-0.001815,0.042897,-0.092533,82.401967,1.531686,-34.948722,-1.186045,17.697217,0.000052,0.663920,-0.708182,0.240186,-0.665477,-0.706030,-0.242203,0.341102,0.000965,-0.940026
0.670000,1.103730,-1.268985,0.471271,-0.001356,0.002285,-0.002963,-0.786623,-0.348042,3.140518,0.000137,0.006551,-0.007111,-0.713891,2.366181,-0.062615,-1.561863,0.071691,2.701178,-0.023588,0.089231,0.014643,-0.081346,0.016899,0.083562,-0.007428,-0.022693,-0.043090,0.007405,0.024883,0.024050,-0.067418,-0.001739,0.043138,-0.091805,82.394404,1.502853,-34.946303,-1.186688,17.697310,0.000052,0.663895,-0.708231,0.240108,-0.665524,-0.705980,-0.242218,0.341058,0.001010,-0.940042
0.680000,1.103716,-1.268962,0.471241,-0.001397,0.002353,-0.003051,-0.786679,-0.347994,3.140469,0.000142,0.006746,-0.007323,-0.713003,2.366328,-0.063426,-1.561692,0.072520,2.701103,-0.023810,0.088805,0.014720,-0.081103,0.017145,0.082889,-0.007445,-0.022259,-0.042637,0.007752,0.024358,0.024630,-0.067280,-0.001665,0.043378,-0.091078,82.386759,1.474159,-34.943867,-1.187281,17.697412,0.000052,0.663870,-0.708282,0.240028,-0.665573,-0.705929,-0.242234,0.341013,0.001056,-0.940058
0.690000,1.103702,-1.268938,0.471210,-0.001438,0.002422,-0.003141,-0.786736,-0.347945,3.140419,0.000146,0.006945,-0.007538,-0.712119,2.366476,-0.064235,-1.561518,0.073342,2.701029,-0.024029,0.088383,0.014801,-0.080864,0.017397,0.082218,-0.007461,-0.021823,-0.042184,0.008097,0.023835,0.025208,-0.067144,-0.001593,0.043618,-0.090354,82.379031,1.445602,-34.941412,-1.187824,17.697522,0.000052,0.663844,-0.708334,0.239946,-0.665622,-0.705876,-0.242251,0.340967,0.001103,-0.940075
0.700000,1.103687,-1.268913,0.471178,-0.001479,0.002492,-0.003232,-0.786795,-0.347894,3.140367,0.000151,0.007146,-0.007757,-0.711240,2.366625,-0.065041,-1.561341,0.074158,2.700954,-0.024242,0.087966,0.014886,-0.080631,0.017655,0.081547,-0.007476,-0.021384,-0.041731,0.008442,0.023312,0.025785,-0.067011,-0.001524,0.043858,-0.089631,82.371217,1.417182,-34.938939,-1.188317,17.697640,0.000052,0.663817,-0.708388,0.239861,-0.665674,-0.705822,-0.242268,0.340919,0.001152,-0.940092
0.710000,1.103672,-1.268888,0.471146,-0.001522,0.002563,-0.003324,-0.786855,-0.347842,3.140314,0.000156,0.007350,-0.007978,-0.710364,2.366775,-0.065845,-1.561162,0.074966,2.700879,-0.024452,0.087553,0.014973,-0.080403,0.017919,0.080879,-0.007490,-0.020943,-0.041279,0.008785,0.022791,0.026359,-0.066878,-0.001456,0.044098,-0.088909,82.363318,1.388896,-34.936449,-1.188760,17.697768,0.000052,0.663789,-0.708444,0.239774,-0.665726,-0.705766,-0.242285,0.340870,0.001203,-0.940110
0.720000,1.103657,-1.268862,0.471112,-0.001565,0.002636,-0.003418,-0.786917,-0.347788,3.140259,0.000160,0.007557,-0.008202,-0.709493,2.366925,-0.066647,-1.560980,0.075768,2.700804,-0.024657,0.087145,0.015065,-0.080181,0.018188,0.080211,-0.007504,-0.020500,-0.040828,0.009126,0.022272,0.026932,-0.066748,-0.001390,0.044338,-0.088189,82.355332,1.360743,-34.933940,-1.189152,17.697903,0.000053,0.663761,-0.708501,0.239684,-0.665781,-0.705709,-0.242303,0.340819,0.001254,-0.940128
0.730000,1.103641,-1.268835,0.471077,-0.001608,0.002709,-0.003513,-0.786981,-0.347733,3.140202,0.000165,0.007767,-0.008430,-0.708625,2.367077,-0.067447,-1.560796,0.076564,2.700729,-0.024857,0.086741,0.015159,-0.079963,0.018463,0.079545,-0.007518,-0.020054,-0.040377,0.009466,0.021753,0.027503,-0.066619,-0.001327,0.044578,-0.087471,82.347256,1.332722,-34.931413,-1.189491,17.698048,0.000053,0.663732,-0.708559,0.239592,-0.665836,-0.705650,-0.242322,0.340767,0.001307,-0.940147
0.740000,1.103625,-1.268808,0.471042,-0.001652,0.002783,-0.003609,-0.787047,-0.347676,3.140144,0.000170,0.007980,-0.008660,-0.707762,2.367229,-0.068244,-1.560608,0.077353,2.700653,-0.025054,0.086342,0.015257,-0.079751,0.018744,0.078880,-0.007530,-0.019606,-0.039927,0.009805,0.021236,0.028072,-0.066492,-0.001265,0.044817,-0.086755,82.339091,1.304830,-34.928868,-1.189779,17.698202,0.000053,0.663701,-0.708619,0.239497,-0.665894,-0.705590,-0.242340,0.340714,0.001362,-0.940166
0.750000,1.103608,-1.268780,0.471005,-0.001697,0.002858,-0.003706,-0.787114,-0.347618,3.140084,0.000175,0.008195,-0.008893,-0.706903,2.367383,-0.069040,-1.560418,0.078135,2.700578,-0.025245,0.085947,0.015359,-0.079544,0.019030,0.078216,-0.007542,-0.019156,-0.039477,0.010142,0.020720,0.028638,-0.066366,-0.001206,0.045057,-0.086041,82.330835,1.277068,-34.926304,-1.190014,17.698365,0.000053,0.663671,-0.708681,0.239400,-0.665952,-0.705527,-0.242360,0.340659,0.001418,-0.940186
0.760000,1.103591,-1.268751,0.470968,-0.001742,0.002934,-0.003805,-0.787184,-0.347558,3.140023,0.000180,0.008413,-0.009130,-0.706047,2.367538,-0.069833,-1.560225,0.078910,2.700502,-0.025432,0.085557,0.015464,-0.079341,0.019322,0.077554,-0.007554,-0.018703,-0.039028,0.010478,0.020205,0.029203,-0.066243,-0.001149,0.045296,-0.085328,82.322485,1.249432,-34.923722,-1.190196,17.698537,0.000053,0.663639,-0.708745,0.239300,-0.666013,-0.705464,-0.242380,0.340603,0.001476,-0.940206
0.770000,1.103573,-1.268721,0.470929,-0.001787,0.003011,-0.003905,-0.787255,-0.347497,3.139960,0.000186,0.008634,-0.009369,-0.705195,2.367693,-0.070624,-1.560029,0.079679,2.700427,-0.025615,0.085171,0.015572,-0.079145,0.019620,0.076893,-0.007565,-0.018247,-0.038580,0.010813,0.019692,0.029766,-0.066121,-0.001094,0.045535,-0.084618,82.314042,1.221922,-34.921121,-1.190325,17.698719,0.000053,0.663606,-0.708810,0.239198,-0.666075,-0.705398,-0.242400,0.340545,0.001535,-0.940227
0.780000,1.103555,-1.268690,0.470890,-0.001834,0.003089,-0.004006,-0.787328,-0.347433,3.139896,0.000191,0.008858,-0.009611,-0.704347,2.367850,-0.071414,-1.559829,0.080442,2.700351,-0.025792,0.084789,0.015683,-0.078953,0.019923,0.076233,-0.007575,-0.017789,-0.038132,0.011147,0.019180,0.030327,-0.066000,-0.001041,0.045775,-0.083909,82.305504,1.194536,-34.918501,-1.190399,17.698910,0.000053,0.663573,-0.708877,0.239092,-0.666139,-0.705331,-0.242421,0.340486,0.001595,-0.940248
0.790000,1.103536,-1.268659,0.470849,-0.001881,0.003168,-0.004108,-0.787402,-0.347369,3.139830,0.000196,0.009085,-0.009857,-0.703503,2.368008,-0.072202,-1.559627,0.081197,2.700275,-0.025966,0.084413,0.015798,-0.078766,0.020232,0.075574,-0.007585,-0.017329,-0.037685,0.011479,0.018669,0.030886,-0.065882,-0.000991,0.046013,-0.083202,82.296869,1.167272,-34.915863,-1.190419,17.699110,0.000053,0.663539,-0.708945,0.238984,-0.666204,-0.705262,-0.242442,0.340425,0.001658,-0.940270
0.800000,1.103517,-1.268627,0.470807,-0.001928,0.003248,-0.004212,-0.787479,-0.347302,3.139762,0.000202,0.009314,-0.010105,-0.702663,2.368167,-0.072988,-1.559422,0.081947,2.700199,-0.026134,0.084040,0.015916,-0.078584,0.020547,0.074916,-0.007594,-0.016867,-0.037239,0.011811,0.018159,0.031443,-0.065765,-0.000943,0.046252,-0.082496,82.288136,1.140130,-34.913205,-1.190384,17.699320,0.000053,0.663503,-0.709015,0.238874,-0.666271,-0.705191,-0.242464,0.340363,0.001722,-0.940293
0.810000,1.103498,-1.268594,0.470765,-0.001976,0.003329,-0.004317,-0.787558,-0.347234,3.139692,0.000208,0.009546,-0.010356,-0.701826,2.368328,-0.073772,-1.559213,0.082689,2.700123,-0.026298,0.083672,0.016038,-0.078408,0.020867,0.074260,-0.007603,-0.016402,-0.036793,0.012141,0.017651,0.031999,-0.065650,-0.000897,0.046491,-0.081793,82.279304,1.113108,-34.910528,-1.190293,17.699540,0.000053,0.663467,-0.709087,0.238760,-0.666339,-0.705119,-0.242487,0.340299,0.001787,-0.940316
0.820000,1.103478,-1.268560,0.470721,-0.002025,0.003411,-0.004423,-0.787638,-0.347165,3.139621,0.000214,0.009781,-0.010611,-0.700993,2.368489,-0.074554,-1.559001,0.083425,2.700047,-0.026458,0.083309,0.016162,-0.078237,0.021192,0.073604,-0.007612,-0.015935,-0.036348,0.012470,0.017144,0.032552,-0.065536,-0.000853,0.046729,-0.081092,82.270371,1.086204,-34.907833,-1.190146,17.699770,0.000054,0.663430,-0.709161,0.238644,-0.666409,-0.705044,-0.242510,0.340233,0.001854,-0.940339
0.830000,1.103457,-1.268526,0.470676,-0.002074,0.003494,-0.004530,-0.787721,-0.347093,3.139548,0.000219,0.010019,-0.010868,-0.700164,2.368652,-0.075335,-1.558786,0.084155,2.699971,-0.026612,0.082950,0.016290,-0.078070,0.021523,0.072950,-0.007620,-0.015465,-0.035904,0.012798,0.016639,0.033103,-0.065424,-0.000811,0.046968,-0.080392,82.261336,1.059418,-34.905117,-1.189943,17.700010,0.000054,0.663392,-0.709236,0.238525,-0.666481,-0.704968,-0.242534,0.340166,0.001923,-0.940363
0.840000,1.103436,-1.268491,0.470630,-0.002124,0.003577,-0.004639,-0.787806,-0.347020,3.139473,0.000225,0.010260,-0.011128,-0.699338,2.368816,-0.076114,-1.558567,0.084878,2.699895,-0.026762,0.082595,0.016421,-0.077909,0.021860,0.072297,-0.007628,-0.014993,-0.035460,0.013124,0.016134,0.033652,-0.065314,-0.000772,0.047206,-0.079695,82.252198,1.032746,-34.902383,-1.189682,17.700260,0.000054,0.663354,-0.709314,0.238403,-0.666555,-0.704890,-0.242558,0.340097,0.001993,-0.940388
0.850000,1.103415,-1.268454,0.470583,-0.002174,0.003662,-0.004749,-0.787892,-0.346945,3.139397,0.000232,0.010503,-0.011391,-0.698515,2.368982,-0.076891,-1.558345,0.085594,2.699818,-0.026908,0.082245,0.016556,-0.077752,0.022202,0.071645,-0.007635,-0.014518,-0.035017,0.013450,0.015631,0.034199,-0.065206,-0.000735,0.047444,-0.078999,82.242955,1.006189,-34.899629,-1.189365,17.700520,0.000054,0.663314,-0.709393,0.238278,-0.666631,-0.704810,-0.242582,0.340027,0.002065,-0.940413
0.860000,1.103393,-1.268417,0.470535,-0.002225,0.003748,-0.004860,-0.787981,-0.346869,3.139318,0.000238,0.010749,-0.011657,-0.697696,2.369149,-0.077667,-1.558120,0.086304,2.699742,-0.027048,0.081899,0.016694,-0.077601,0.022549,0.070994,-0.007642,-0.014042,-0.034575,0.013775,0.015129,0.034744,-0.065099,-0.000701,0.047682,-0.078306,82.233607,0.979745,-34.896855,-1.188989,17.700791,0.000054,0.663273,-0.709474,0.238150,-0.666708,-0.704728,-0.242608,0.339955,0.002139,-0.940439
0.870000,1.103370,-1.268379,0.470486,-0.002276,0.003835,-0.004973,-0.788071,-0.346790,3.139238,0.000244,0.010998,-0.011926,-0.696881,2.369317,-0.078442,-1.557891,0.087008,2.699665,-0.027184,0.081558,0.016835,-0.077455,0.022902,0.070344,-0.007649,-0.013562,-0.034133,0.014098,0.014629,0.035287,-0.064994,-0.000669,0.047919,-0.077614,82.224151,0.953411,-34.894062,-1.188555,17.701071,0.000054,0.663232,-0.709557,0.238019,-0.666787,-0.704645,-0.242633,0.339881,0.002214,-0.940466
0.880000,1.103347,-1.268341,0.470436,-0.002328,0.003922,-0.005086,-0.788164,-0.346710,3.139156,0.000251,0.011249,-0.012198,-0.696068,2.369487,-0.079215,-1.557658,0.087704,2.699589,-0.027314,0.081221,0.016979,-0.077314,0.023260,0.069695,-0.007655,-0.013081,-0.033692,0.014421,0.014130,0.035828,-0.064891,-0.000639,0.048157,-0.076925,82.214586,0.927188,-34.891248,-1.188062,17.701363,0.000054,0.663189,-0.709642,0.237885,-0.666868,-0.704559,-0.242660,0.339806,0.002291,-0.940493
0.890000,1.103324,-1.268301,0.470385,-0.002381,0.004011,-0.005201,-0.788259,-0.346628,3.139072,0.000257,0.011503,-0.012473,-0.695259,2.369658,-0.079987,-1.557422,0.088395,2.699512,-0.027440,0.080888,0.017126,-0.077177,0.023624,0.069047,-0.007661,-0.012597,-0.033252,0.014743,0.013632,0.036367,-0.064789,-0.000612,0.048394,-0.076237,82.204911,0.901073,-34.888415,-1.187509,17.701665,0.000054,0.663145,-0.709728,0.237748,-0.666950,-0.704472,-0.242687,0.339729,0.002370,-0.940521
0.900000,1.103300,-1.268260,0.470332,-0.002434,0.004101,-0.005317,-0.788356,-0.346544,3.138987,0.000264,0.011760,-0.012751,-0.694454,2.369831,-0.080757,-1.557182,0.089079,2.699435,-0.027561,0.080560,0.017277,-0.077046,0.023993,0.068400,-0.007667,-0.012111,-0.032813,0.015063,0.013135,0.036904,-0.064690,-0.000587,0.048631,-0.075552,82.195125,0.875066,-34.885561,-1.186897,17.701977,0.000054,0.663101,-0.709817,0.237608,-0.667035,-0.704382,-0.242714,0.339650,0.002451,-0.940549
0.910000,1.103275,-1.268219,0.470278,-0.002488,0.004191,-0.005435,-0.788455,-0.346459,3.138899,0.000271,0.012020,-0.013032,-0.693652,2.370005,-0.081526,-1.556938,0.089757,2.699359,-0.027678,0.080237,0.017431,-0.076920,0.024367,0.067754,-0.007673,-0.011622,-0.032374,0.015383,0.012640,0.037438,-0.064591,-0.000565,0.048868,-0.074869,82.185227,0.849164,-34.882687,-1.186224,17.702301,0.000055,0.663055,-0.709907,0.237465,-0.667121,-0.704291,-0.242742,0.339569,0.002534,-0.940578
0.920000,1.103250,-1.268177,0.470223,-0.002542,0.004282,-0.005553,-0.788556,-0.346371,3.138809,0.000278,0.012283,-0.013316,-0.692852,2.370181,-0.082294,-1.556691,0.090428,2.699282,-0.027789,0.079917,0.017588,-0.076798,0.024747,0.067110,-0.007678,-0.011131,-0.031936,0.015702,0.012146,0.037971,-0.064495,-0.000545,0.049104,-0.074187,82.175213,0.823366,-34.879793,-1.185491,17.702635,0.000055,0.663008,-0.710000,0.237319,-0.667210,-0.704197,-0.242771,0.339487,0.002618,-0.940607
0.930000,1.103224,-1.268133,0.470167,-0.002597,0.004375,-0.005673,-0.788660,-0.346282,3.138718,0.000285,0.012548,-0.013602,-0.692056,2.370359,-0.083061,-1.556439,0.091092,2.699205,-0.027895,0.079602,0.017748,-0.076682,0.025132,0.066466,-0.007684,-0.010637,-0.031499,0.016021,0.011653,0.038502,-0.064400,-0.000527,0.049341,-0.073508,82.165085,0.797672,-34.876878,-1.184696,17.702981,0.000055,0.662961,-0.710094,0.237169,-0.667300,-0.704102,-0.242800,0.339402,0.002704,-0.940637
